date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,prev_price
9/15/2017,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
10/15/2017,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
11/15/2017,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
12/15/2017,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
1/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
2/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
3/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
4/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
5/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
6/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
7/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
8/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
9/15/2018,Wheat flour - Retail,KG,cereals and tubers,40.5,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.0
10/15/2018,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.5
11/15/2018,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41.0
12/15/2018,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41.0
1/15/2019,Wheat flour - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41.0
2/15/2019,Wheat flour - Retail,KG,cereals and tubers,41.5,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41.0
3/15/2019,Wheat flour - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,41.5
4/15/2019,Wheat flour - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,42.0
5/15/2019,Wheat flour - Retail,KG,cereals and tubers,40.8,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,42.0
6/15/2019,Wheat flour - Retail,KG,cereals and tubers,42.38,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,40.8
7/15/2019,Wheat flour - Retail,KG,cereals and tubers,43.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,42.38
8/15/2019,Wheat flour - Retail,KG,cereals and tubers,43.0,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,43.0
9/15/2019,Wheat flour - Retail,KG,cereals and tubers,45.25,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,43.0
10/15/2019,Wheat flour - Retail,KG,cereals and tubers,46.8,PKR,Pakistan,Balochistan,2272,Quetta,295,58,15,5,1,295_58_15_5,45.25
1/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,46.8
2/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
3/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,22.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
4/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,22.4
5/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
6/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
7/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.8
8/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
9/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
10/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
11/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
12/15/2006,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
1/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,15.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
2/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,16.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,15.5
3/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,20.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,16.0
4/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,20.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,20.0
5/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,21.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,20.0
6/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,21.0
7/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
8/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,20.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
9/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,21.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,20.0
10/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,21.5
11/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
12/15/2007,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
1/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
2/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
3/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,23.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
4/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,42.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,23.0
5/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,42.0
6/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
7/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5
8/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5
9/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,44.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5
10/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,41.1,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.5
11/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,37.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,41.1
12/15/2008,Rice (coarse) - Retail,KG,cereals and tubers,36.81,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,37.4
1/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,35.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.81
2/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,34.88,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35.5
3/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,34.44,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.88
4/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,34.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.44
5/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,34.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.25
6/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.25
7/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35.0
8/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,36.25,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35.0
9/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.25
10/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.0
11/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,36.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.0
12/15/2009,Rice (coarse) - Retail,KG,cereals and tubers,34.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.0
1/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.8
2/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
3/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
4/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
5/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
6/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
7/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
8/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
9/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,34.2,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.0
10/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,35.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,34.2
11/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,36.5,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,35.0
12/15/2010,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,36.5
1/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
2/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
3/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
4/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
5/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
6/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
7/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
8/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
9/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,38.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
10/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,39.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,38.0
11/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,39.0
12/15/2011,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
1/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
2/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
3/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.6,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
4/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,41.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.6
5/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.4,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,41.0
6/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.4
7/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
8/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
9/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
10/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
11/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
12/15/2012,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
1/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
2/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
3/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
4/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
5/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
6/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,44.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
7/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,44.0
8/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.0
9/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.0
10/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.0
11/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,45.75,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.0
12/15/2013,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.75
1/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
2/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
3/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
4/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
5/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
6/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
7/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
8/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
9/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,45.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
10/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,47.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,45.0
11/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,47.0
12/15/2014,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
1/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
2/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
3/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
4/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,46.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
5/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,48.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,46.0
6/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.0
7/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
8/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
9/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
10/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
11/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
12/15/2015,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
1/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
2/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,47.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
3/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,48.8,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,47.0
4/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,48.8
5/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
6/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
7/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
8/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
9/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
10/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
11/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
12/15/2016,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
1/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
2/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
3/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
4/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
5/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,40.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
6/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,40.0
7/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
8/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
9/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
10/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
11/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
12/15/2017,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
1/15/2018,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
2/15/2018,Rice (coarse) - Retail,KG,cereals and tubers,50.0,PKR,Pakistan,Balochistan,2272,Quetta,295,60,15,5,1,295_60_15_5,50.0
